date;age60;reported;nowcast_est;nowcast_0.025;nowcast_0.975;reported7;nowcast7_est;nowcast7_0.025;nowcast7_0.975;F_est;F_0.025;F_0.975
2021-02-23;60+;50;50,0;50;50;367;367,0;367;367;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-23;alle;79;79,0;79;79;539;539,0;539;539;NA;NA;NA
2021-02-22;0-60;25;25,0;25;25;166;166,0;166;166;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-22;60+;62;62,0;62;62;379;379,0;379;379;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-22;alle;87;87,0;87;87;545;545,0;545;545;NA;NA;NA
2021-02-21;0-60;15;15,0;15;15;168;168,0;168;168;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-21;60+;38;38,0;38;38;387;387,0;387;387;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-21;alle;53;53,0;53;53;555;555,0;555;555;NA;NA;NA
2021-02-20;0-60;13;13,0;13;13;169;169,0;169;169;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-20;60+;36;36,0;36;36;399;399,0;399;399;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-20;alle;49;49,0;49;49;568;568,0;568;568;NA;NA;NA
2021-02-19;0-60;34;34,0;34;34;176;176,0;176;176;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-19;60+;57;57,0;57;57;416;416,0;416;416;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-19;alle;91;91,0;91;91;592;592,0;592;592;NA;NA;NA
2021-02-18;0-60;29;29,0;29;29;167;167,0;167;167;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-18;60+;58;58,0;58;58;423;423,0;423;423;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-18;alle;87;87,0;87;87;590;590,0;590;590;NA;NA;NA
2021-02-17;0-60;27;27,0;27;27;162;162,0;162;162;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-17;60+;66;66,0;66;66;436;436,0;436;436;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-17;alle;93;93,0;93;93;598;598,0;598;598;NA;NA;NA
2021-02-16;0-60;23;23,0;23;23;160;160,0;160;160;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-16;60+;62;62,0;62;62;454;454,0;454;454;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-16;alle;85;85,0;85;85;614;614,0;614;614;NA;NA;NA
2021-02-15;0-60;27;27,0;27;27;175;175,0;175;175;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-15;60+;70;70,0;70;70;462;462,0;462;462;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-15;alle;97;97,0;97;97;637;637,0;637;637;NA;NA;NA
2021-02-14;0-60;16;16,0;16;16;173;173,0;173;173;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-14;60+;50;50,0;50;50;488;488,0;488;488;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-14;alle;66;66,0;66;66;661;661,0;661;661;NA;NA;NA
2021-02-13;0-60;20;20,0;20;20;183;183,0;183;183;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-13;60+;53;53,0;53;53;495;495,0;495;495;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-13;alle;73;73,0;73;73;678;678,0;678;678;NA;NA;NA
2021-02-12;0-60;25;25,0;25;25;176;176,0;176;176;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-12;60+;64;64,0;64;64;490;490,0;490;490;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-12;alle;89;89,0;89;89;666;666,0;666;666;NA;NA;NA
2021-02-11;0-60;24;24,0;24;24;185;185,0;185;185;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-11;60+;71;71,0;71;71;509;509,0;509;509;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-11;alle;95;95,0;95;95;694;694,0;694;694;NA;NA;NA
2021-02-10;0-60;25;25,0;25;25;179;179,0;179;179;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-10;60+;84;84,0;84;84;516;516,0;516;516;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-10;alle;109;109,0;109;109;695;695,0;695;695;NA;NA;NA
2021-02-09;0-60;38;38,0;38;38;185;185,0;185;185;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-09;60+;70;70,0;70;70;512;512,0;512;512;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-09;alle;108;108,0;108;108;697;697,0;697;697;NA;NA;NA
2021-02-08;0-60;25;25,0;25;25;183;183,0;183;183;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-08;60+;96;96,0;96;96;534;534,0;534;534;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-08;alle;121;121,0;121;121;717;717,0;717;717;NA;NA;NA
2021-02-07;0-60;26;26,0;26;26;199;199,0;199;199;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-07;60+;57;57,0;57;57;553;553,0;553;553;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-07;alle;83;83,0;83;83;752;752,0;752;752;NA;NA;NA
2021-02-06;0-60;13;13,0;13;13;189;189,0;189;189;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-06;60+;48;48,0;48;48;551;551,0;551;551;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-06;alle;61;61,0;61;61;740;740,0;740;740;NA;NA;NA
2021-02-05;0-60;34;34,0;34;34;199;199,0;199;199;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-05;60+;83;83,0;83;83;563;563,0;563;563;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-05;alle;117;117,0;117;117;762;762,0;762;762;NA;NA;NA
2021-02-04;0-60;18;18,0;18;18;196;196,0;196;196;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-04;60+;78;78,0;78;78;586;586,0;586;586;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-04;alle;96;96,0;96;96;782;782,0;782;782;NA;NA;NA
2021-02-03;0-60;31;31,0;31;31;213;213,0;213;213;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-03;60+;80;80,0;80;80;620;620,0;620;620;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-03;alle;111;111,0;111;111;833;833,0;833;833;NA;NA;NA
2021-02-02;0-60;36;36,0;36;36;215;215,0;215;215;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-02;60+;92;92,0;92;92;660;660,0;660;660;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-02;alle;128;128,0;128;128;875;875,0;875;875;NA;NA;NA
2021-02-01;0-60;41;41,0;41;41;211;211,0;211;211;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-01;60+;115;115,0;115;115;679;679,0;679;679;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-02-01;alle;156;156,0;156;156;890;890,0;890;890;NA;NA;NA
2021-01-31;0-60;16;16,0;16;16;216;216,0;216;216;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-31;60+;55;55,0;55;55;681;681,0;681;681;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-31;alle;71;71,0;71;71;897;897,0;897;897;NA;NA;NA
2021-01-30;0-60;23;23,0;23;23;230;230,0;230;230;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-30;60+;60;60,0;60;60;705;705,0;705;705;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-30;alle;83;83,0;83;83;935;935,0;935;935;NA;NA;NA
2021-01-29;0-60;31;31,0;31;31;238;238,0;238;238;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-29;60+;106;106,0;106;106;708;708,0;708;708;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-29;alle;137;137,0;137;137;946;946,0;946;946;NA;NA;NA
2021-01-28;0-60;35;35,0;35;35;241;241,0;241;241;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-28;60+;112;112,0;112;112;703;703,0;703;703;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-28;alle;147;147,0;147;147;944;944,0;944;944;NA;NA;NA
2021-01-27;0-60;33;33,0;33;33;246;246,0;246;246;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-27;60+;120;120,0;120;120;725;725,0;725;725;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-27;alle;153;153,0;153;153;971;971,0;971;971;NA;NA;NA
2021-01-26;0-60;32;32,0;32;32;250;250,0;250;250;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-26;60+;111;111,0;111;111;731;731,0;731;731;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-26;alle;143;143,0;143;143;981;981,0;981;981;NA;NA;NA
2021-01-25;0-60;46;46,0;46;46;258;258,0;258;258;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-25;60+;117;117,0;117;117;769;769,0;769;769;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-25;alle;163;163,0;163;163;1027;1027,0;1027;1027;NA;NA;NA
2021-01-24;0-60;30;30,0;30;30;267;267,0;267;267;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-24;60+;79;79,0;79;79;815;815,0;815;815;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-24;alle;109;109,0;109;109;1082;1082,0;1082;1082;NA;NA;NA
2021-01-23;0-60;31;31,0;31;31;259;259,0;259;259;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-23;60+;63;63,0;63;63;827;827,0;827;827;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-23;alle;94;94,0;94;94;1086;1086,0;1086;1086;NA;NA;NA
2021-01-22;0-60;34;34,0;34;34;257;257,0;257;257;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-22;60+;101;101,0;101;101;856;856,0;856;856;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-22;alle;135;135,0;135;135;1113;1113,0;1113;1113;NA;NA;NA
2021-01-21;0-60;40;40,0;40;40;255;255,0;255;255;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-21;60+;134;134,0;134;134;869;869,0;869;869;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-21;alle;174;174,0;174;174;1124;1124,0;1124;1124;NA;NA;NA
2021-01-20;0-60;37;37,0;37;37;272;272,0;272;272;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-20;60+;126;126,0;126;126;880;880,0;880;880;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-20;alle;163;163,0;163;163;1152;1152,0;1152;1152;NA;NA;NA
2021-01-19;0-60;40;40,0;40;40;274;274,0;274;274;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-19;60+;149;149,0;149;149;901;901,0;901;901;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-19;alle;189;189,0;189;189;1175;1175,0;1175;1175;NA;NA;NA
2021-01-18;0-60;55;55,0;55;55;286;286,0;286;286;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-18;60+;163;163,0;163;163;891;891,0;891;891;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-18;alle;218;218,0;218;218;1177;1177,0;1177;1177;NA;NA;NA
2021-01-17;0-60;22;22,0;22;22;283;283,0;283;283;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-17;60+;91;91,0;91;91;914;914,0;914;914;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-17;alle;113;113,0;113;113;1197;1197,0;1197;1197;NA;NA;NA
2021-01-16;0-60;29;29,0;29;29;293;293,0;293;293;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-16;60+;92;92,0;92;92;925;925,0;925;925;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-16;alle;121;121,0;121;121;1218;1218,0;1218;1218;NA;NA;NA
2021-01-15;0-60;32;32,0;32;32;294;294,0;294;294;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-15;60+;114;114,0;114;114;948;948,0;948;948;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-15;alle;146;146,0;146;146;1242;1242,0;1242;1242;NA;NA;NA
2021-01-14;0-60;57;57,0;57;57;281;281,0;281;281;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-14;60+;145;145,0;145;145;974;974,0;974;974;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-14;alle;202;202,0;202;202;1255;1255,0;1255;1255;NA;NA;NA
2021-01-13;0-60;39;39,0;39;39;257;257,0;257;257;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-13;60+;147;147,0;147;147;986;986,0;986;986;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-13;alle;186;186,0;186;186;1243;1243,0;1243;1243;NA;NA;NA
2021-01-12;0-60;52;52,0;52;52;269;269,0;269;269;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-12;60+;139;139,0;139;139;997;997,0;997;997;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-12;alle;191;191,0;191;191;1266;1266,0;1266;1266;NA;NA;NA
2021-01-11;0-60;52;52,0;52;52;254;254,0;254;254;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-11;60+;186;186,0;186;186;1012;1012,0;1012;1012;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-11;alle;238;238,0;238;238;1266;1266,0;1266;1266;NA;NA;NA
2021-01-10;0-60;32;32,0;32;32;275;275,0;275;275;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-10;60+;102;102,0;102;102;1035;1035,0;1035;1035;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-10;alle;134;134,0;134;134;1310;1310,0;1310;1310;NA;NA;NA
2021-01-09;0-60;30;30,0;30;30;390;390,0;390;390;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-09;60+;115;115,0;115;115;1265;1265,0;1265;1265;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-09;alle;145;145,0;145;145;1655;1655,0;1655;1655;NA;NA;NA
2021-01-08;0-60;19;19,0;19;19;398;398,0;398;398;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-08;60+;140;140,0;140;140;1295;1295,0;1295;1295;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-08;alle;159;159,0;159;159;1693;1693,0;1693;1693;NA;NA;NA
2021-01-07;0-60;33;33,0;33;33;421;421,0;421;421;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-07;60+;157;157,0;157;157;1291;1291,0;1291;1291;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-07;alle;190;190,0;190;190;1712;1712,0;1712;1712;NA;NA;NA
2021-01-06;0-60;51;51,0;51;51;425;425,0;425;425;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-06;60+;158;158,0;158;158;1280;1280,0;1280;1280;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-06;alle;209;209,0;209;209;1705;1705,0;1705;1705;NA;NA;NA
2021-01-05;0-60;37;37,0;37;37;420;420,0;420;420;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-05;60+;154;154,0;154;154;1335;1335,0;1335;1335;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-05;alle;191;191,0;191;191;1755;1755,0;1755;1755;NA;NA;NA
2021-01-04;0-60;73;73,0;73;73;434;434,0;434;434;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-04;60+;209;209,0;209;209;1364;1364,0;1364;1364;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-04;alle;282;282,0;282;282;1798;1798,0;1798;1798;NA;NA;NA
2021-01-03;0-60;147;147,0;147;147;410;410,0;410;410;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-03;60+;332;332,0;332;332;1353;1353,0;1353;1353;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-03;alle;479;479,0;479;479;1763;1763,0;1763;1763;NA;NA;NA
2021-01-02;0-60;38;38,0;38;38;303;303,0;303;303;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-02;60+;145;145,0;145;145;1159;1159,0;1159;1159;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-02;alle;183;183,0;183;183;1462;1462,0;1462;1462;NA;NA;NA
2021-01-01;0-60;42;42,0;42;42;326;326,0;326;326;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-01;60+;136;136,0;136;136;1156;1156,0;1156;1156;1,0000000000000000;1,000000000000000;1,0000000000000000
2021-01-01;alle;178;178,0;178;178;1482;1482,0;1482;1482;NA;NA;NA
2020-12-31;0-60;37;37,0;37;37;335;335,0;335;335;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-31;60+;146;146,0;146;146;1175;1175,0;1175;1175;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-31;alle;183;183,0;183;183;1510;1510,0;1510;1510;NA;NA;NA
2020-12-30;0-60;46;46,0;46;46;355;355,0;355;355;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-30;60+;213;213,0;213;213;1194;1194,0;1194;1194;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-30;alle;259;259,0;259;259;1549;1549,0;1549;1549;NA;NA;NA
2020-12-29;0-60;51;51,0;51;51;355;355,0;355;355;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-29;60+;183;183,0;183;183;1159;1159,0;1159;1159;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-29;alle;234;234,0;234;234;1514;1514,0;1514;1514;NA;NA;NA
2020-12-28;0-60;49;49,0;49;49;372;372,0;372;372;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-28;60+;198;198,0;198;198;1185;1185,0;1185;1185;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-28;alle;247;247,0;247;247;1557;1557,0;1557;1557;NA;NA;NA
2020-12-27;0-60;40;40,0;40;40;378;378,0;378;378;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-27;60+;138;138,0;138;138;1177;1177,0;1177;1177;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-27;alle;178;178,0;178;178;1555;1555,0;1555;1555;NA;NA;NA
2020-12-26;0-60;61;61,0;61;61;376;376,0;376;376;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-26;60+;142;142,0;142;142;1164;1164,0;1164;1164;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-26;alle;203;203,0;203;203;1540;1540,0;1540;1540;NA;NA;NA
2020-12-25;0-60;51;51,0;51;51;357;357,0;357;357;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-25;60+;155;155,0;155;155;1148;1148,0;1148;1148;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-25;alle;206;206,0;206;206;1505;1505,0;1505;1505;NA;NA;NA
2020-12-24;0-60;57;57,0;57;57;357;357,0;357;357;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-24;60+;165;165,0;165;165;1187;1187,0;1187;1187;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-24;alle;222;222,0;222;222;1544;1544,0;1544;1544;NA;NA;NA
2020-12-23;0-60;46;46,0;46;46;362;362,0;362;362;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-23;60+;178;178,0;178;178;1229;1229,0;1229;1229;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-23;alle;224;224,0;224;224;1591;1591,0;1591;1591;NA;NA;NA
2020-12-22;0-60;68;68,0;68;68;381;381,0;381;381;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-22;60+;209;209,0;209;209;1263;1263,0;1263;1263;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-22;alle;277;277,0;277;277;1644;1644,0;1644;1644;NA;NA;NA
2020-12-21;0-60;55;55,0;55;55;377;377,0;377;377;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-21;60+;190;190,0;190;190;1267;1267,0;1267;1267;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-21;alle;245;245,0;245;245;1644;1644,0;1644;1644;NA;NA;NA
2020-12-20;0-60;38;38,0;38;38;373;373,0;373;373;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-20;60+;125;125,0;125;125;1238;1238,0;1238;1238;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-20;alle;163;163,0;163;163;1611;1611,0;1611;1611;NA;NA;NA
2020-12-19;0-60;42;42,0;42;42;361;361,0;361;361;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-19;60+;126;126,0;126;126;1238;1238,0;1238;1238;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-19;alle;168;168,0;168;168;1599;1599,0;1599;1599;NA;NA;NA
2020-12-18;0-60;51;51,0;51;51;361;361,0;361;361;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-18;60+;194;194,0;194;194;1249;1249,0;1249;1249;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-18;alle;245;245,0;245;245;1610;1610,0;1610;1610;NA;NA;NA
2020-12-17;0-60;62;62,0;62;62;359;359,0;359;359;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-17;60+;207;207,0;207;207;1235;1235,0;1235;1235;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-17;alle;269;269,0;269;269;1594;1594,0;1594;1594;NA;NA;NA
2020-12-16;0-60;65;65,0;65;65;363;363,0;363;363;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-16;60+;212;212,0;212;212;1226;1226,0;1226;1226;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-16;alle;277;277,0;277;277;1589;1589,0;1589;1589;NA;NA;NA
2020-12-15;0-60;64;64,0;64;64;354;354,0;354;354;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-15;60+;213;213,0;213;213;1218;1218,0;1218;1218;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-15;alle;277;277,0;277;277;1572;1572,0;1572;1572;NA;NA;NA
2020-12-14;0-60;51;51,0;51;51;356;356,0;356;356;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-14;60+;161;161,0;161;161;1192;1192,0;1192;1192;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-14;alle;212;212,0;212;212;1548;1548,0;1548;1548;NA;NA;NA
2020-12-13;0-60;26;26,0;26;26;364;364,0;364;364;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-13;60+;125;125,0;125;125;1249;1249,0;1249;1249;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-13;alle;151;151,0;151;151;1613;1613,0;1613;1613;NA;NA;NA
2020-12-12;0-60;42;42,0;42;42;366;366,0;366;366;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-12;60+;137;137,0;137;137;1237;1237,0;1237;1237;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-12;alle;179;179,0;179;179;1603;1603,0;1603;1603;NA;NA;NA
2020-12-11;0-60;49;49,0;49;49;364;364,0;364;364;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-11;60+;180;180,0;180;180;1228;1228,0;1228;1228;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-11;alle;229;229,0;229;229;1592;1592,0;1592;1592;NA;NA;NA
2020-12-10;0-60;66;66,0;66;66;370;370,0;370;370;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-10;60+;198;198,0;198;198;1224;1224,0;1224;1224;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-10;alle;264;264,0;264;264;1594;1594,0;1594;1594;NA;NA;NA
2020-12-09;0-60;56;56,0;56;56;355;355,0;355;355;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-09;60+;204;204,0;204;204;1226;1226,0;1226;1226;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-09;alle;260;260,0;260;260;1581;1581,0;1581;1581;NA;NA;NA
2020-12-08;0-60;66;66,0;66;66;350;350,0;350;350;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-08;60+;187;187,0;187;187;1151;1151,0;1151;1151;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-08;alle;253;253,0;253;253;1501;1501,0;1501;1501;NA;NA;NA
2020-12-07;0-60;59;59,0;59;59;344;344,0;344;344;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-07;60+;218;218,0;218;218;1157;1157,0;1157;1157;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-07;alle;277;277,0;277;277;1501;1501,0;1501;1501;NA;NA;NA
2020-12-06;0-60;28;28,0;28;28;338;338,0;338;338;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-06;60+;113;113,0;113;113;1113;1113,0;1113;1113;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-06;alle;141;141,0;141;141;1451;1451,0;1451;1451;NA;NA;NA
2020-12-05;0-60;40;40,0;40;40;341;341,0;341;341;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-05;60+;128;128,0;128;128;1079;1079,0;1079;1079;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-05;alle;168;168,0;168;168;1420;1420,0;1420;1420;NA;NA;NA
2020-12-04;0-60;55;55,0;55;55;350;350,0;350;350;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-04;60+;176;176,0;176;176;1051;1051,0;1051;1051;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-04;alle;231;231,0;231;231;1401;1401,0;1401;1401;NA;NA;NA
2020-12-03;0-60;51;51,0;51;51;353;353,0;353;353;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-03;60+;200;200,0;200;200;1035;1035,0;1035;1035;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-03;alle;251;251,0;251;251;1388;1388,0;1388;1388;NA;NA;NA
2020-12-02;0-60;51;51,0;51;51;360;360,0;360;360;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-02;60+;129;129,0;129;129;1027;1027,0;1027;1027;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-02;alle;180;180,0;180;180;1387;1387,0;1387;1387;NA;NA;NA
2020-12-01;0-60;60;60,0;60;60;383;383,0;383;383;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-01;60+;193;193,0;193;193;1073;1073,0;1073;1073;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-12-01;alle;253;253,0;253;253;1456;1456,0;1456;1456;NA;NA;NA
2020-11-30;0-60;53;53,0;53;53;379;379,0;379;379;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-30;60+;174;174,0;174;174;1048;1048,0;1048;1048;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-30;alle;227;227,0;227;227;1427;1427,0;1427;1427;NA;NA;NA
2020-11-29;0-60;31;31,0;31;31;398;398,0;398;398;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-29;60+;79;79,0;79;79;1055;1055,0;1055;1055;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-29;alle;110;110,0;110;110;1453;1453,0;1453;1453;NA;NA;NA
2020-11-28;0-60;49;49,0;49;49;397;397,0;397;397;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-28;60+;100;100,0;100;100;1074;1074,0;1074;1074;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-28;alle;149;149,0;149;149;1471;1471,0;1471;1471;NA;NA;NA
2020-11-27;0-60;58;58,0;58;58;395;395,0;395;395;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-27;60+;160;160,0;160;160;1068;1068,0;1068;1068;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-11-27;alle;218;218,0;218;218;1463;1463,0;1463;1463;NA;NA;NA
